,CustomerID,InvoiceNo,CountryType,Quantity,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,AvgPricePerInvoice,AvgQuantityPerInvoice,AvgDeliveryPerInvoice,AvgExtraChargePerInvoice,AvgOtherPurchasePerInvoice,FirstPurchase,LastPurchase,AvgDaysPerInvoice,DaysSinceLastPurchase,RegisteredMember
2287,15464,1,1,348,2.0,15.0,131.45000000000002,129.45000000000002,302.01,348.02,133.72000000000003,0.0,1044.6500000000005,0,0,5,1044.6500000000005,348.0,0.0,0.0,5.0,2011-01-05 15:56:00,2011-01-05 15:56:00,0,337,1
2288,15465,18,1,904,5.333333333333333,10.277777777777779,530.0899999999999,178.34999999999997,252.15,926.58,1593.1,0.0,3480.2699999999995,0,0,0,193.3483333333333,50.22222222222222,0.0,0.0,0.0,2010-12-05 10:12:00,2011-11-20 10:11:00,19,19,1
2289,15466,1,1,246,3.0,14.0,39.03,95.50000000000001,51.9,74.23,73.86999999999999,0.0,334.53000000000014,0,0,0,334.53000000000014,246.0,0.0,0.0,0.0,2011-09-15 14:08:00,2011-09-15 14:08:00,0,84,1
2290,15467,3,1,310,4.666666666666667,14.333333333333334,99.01999999999998,233.44,28.17,35.0,129.25,0.0,524.8799999999999,0,0,0,174.95999999999995,103.33333333333333,0.0,0.0,0.0,2011-07-10 14:42:00,2011-11-30 14:17:00,47,8,1
2291,15468,2,1,155,2.0,13.0,83.58,73.68,137.7,130.25000000000003,42.3,0.0,467.50999999999993,0,0,0,233.75499999999997,77.5,0.0,0.0,0.0,2011-10-19 13:38:00,2011-10-19 13:49:00,0,50,1
2292,15469,2,1,153,3.0,16.0,39.96,56.20000000000002,213.35,48.8,180.24,0.0,538.55,0,0,0,269.275,76.5,0.0,0.0,0.0,2011-08-11 16:54:00,2011-10-20 16:21:00,34,49,1
2293,15471,1,1,256,2.0,14.0,84.69000000000001,184.36999999999998,73.39999999999999,64.1,47.92,0.0,454.47999999999985,0,0,0,454.47999999999985,256.0,0.0,0.0,0.0,2011-12-07 14:12:00,2011-12-07 14:12:00,0,1,1
2294,15472,1,1,251,3.0,15.0,118.65999999999997,58.66000000000001,92.3,39.07,62.87,0.0,371.56,0,0,2,371.56,251.0,0.0,0.0,2.0,2011-08-18 15:17:00,2011-08-18 15:17:00,0,112,1
2295,15473,7,1,672,2.0,14.142857142857142,163.2,0.0,0.0,180.0,1428.0,0.0,1771.2,0,0,0,253.02857142857144,96.0,0.0,0.0,0.0,2011-10-10 11:12:00,2011-11-25 15:15:00,6,13,1
2296,15475,1,1,319,4.0,15.0,240.85,60.0,35.16,100.7,17.4,0.0,454.10999999999984,0,0,0,454.10999999999984,319.0,0.0,0.0,0.0,2011-09-23 15:20:00,2011-09-23 15:20:00,0,76,1
2297,15478,2,1,575,5.0,12.5,301.83000000000004,323.75000000000006,161.04000000000002,563.3000000000001,50.0,0.0,1399.92,0,0,0,699.96,287.5,0.0,0.0,0.0,2011-10-14 11:09:00,2011-10-30 14:19:00,8,39,1
2298,15480,1,0,303,0.0,14.0,129.26000000000002,0.0,168.35000000000002,540.39,67.5,0.0,905.5,0,0,0,905.5,303.0,0.0,0.0,0.0,2011-08-15 14:32:00,2011-08-15 14:32:00,0,115,1
2299,15482,11,1,4553,2.0,11.636363636363637,993.0,2491.8,1368.6,3546.1599999999994,1795.7999999999997,0.0,10195.359999999999,99,0,0,926.850909090909,413.90909090909093,9.0,0.0,0.0,2010-12-16 10:08:00,2011-11-24 10:46:00,31,15,1
2300,15483,4,1,291,4.0,12.75,51.72999999999999,18.15,40.1,41.06999999999999,74.21000000000001,0.0,225.26000000000005,0,0,0,56.31500000000001,72.75,0.0,0.0,0.0,2011-03-18 12:26:00,2011-07-01 13:07:00,26,160,1
2301,15484,4,1,3150,2.5,14.0,1057.21,618.3600000000001,414.65999999999997,800.4300000000001,699.75,0.0,3590.41,0,0,0,897.6025,787.5,0.0,0.0,0.0,2011-09-22 13:31:00,2011-12-08 15:03:00,19,0,1
2302,15485,3,1,1281,2.6666666666666665,14.666666666666666,162.77999999999997,119.64,1045.0,238.27999999999997,998.8,0.0,2564.5,0,0,0,854.8333333333334,427.0,0.0,0.0,0.0,2010-12-01 13:23:00,2011-11-09 14:31:00,114,29,1
2303,15488,1,1,73,3.0,10.0,15.0,76.32000000000002,0.0,0.0,0.0,0.0,91.32000000000002,0,0,0,91.32000000000002,73.0,0.0,0.0,0.0,2011-09-08 10:11:00,2011-09-08 10:11:00,0,92,1
2304,15489,3,1,608,3.0,10.0,261.48,268.7,351.9,110.0,142.20000000000002,0.0,1134.2800000000002,0,0,0,378.0933333333334,202.66666666666666,0.0,0.0,0.0,2011-05-12 12:54:00,2011-11-17 08:53:00,62,22,1
2305,15491,6,1,1646,0.8333333333333334,12.0,126.11000000000001,553.16,278.55,630.1899999999999,1512.0800000000002,0.0,3100.09,9,0,30,516.6816666666667,274.3333333333333,1.5,0.0,5.0,2011-04-18 10:04:00,2011-09-05 15:56:00,23,94,1
2306,15492,2,1,483,2.0,14.0,363.5,66.32000000000001,200.60000000000002,24.0,5.04,0.0,659.4599999999999,0,0,0,329.72999999999996,241.5,0.0,0.0,0.0,2011-09-26 14:02:00,2011-11-11 14:53:00,23,27,1
2307,15493,5,1,551,0.4,11.2,109.10000000000001,342.52000000000004,469.7900000000001,606.9100000000001,425.09000000000003,0.0,1953.4099999999996,0,0,2,390.6819999999999,110.2,0.0,0.0,0.4,2011-03-14 11:44:00,2011-11-07 12:04:00,47,32,1
2308,15494,2,1,1139,3.0,14.5,345.78999999999996,198.22,260.76000000000005,275.1600000000001,200.65000000000003,0.0,1280.5800000000004,0,0,3,640.2900000000002,569.5,0.0,0.0,1.5,2011-08-10 15:29:00,2011-11-18 14:51:00,49,20,1
2309,15497,2,1,624,0.5,10.5,140.4,0.0,50.40000000000001,751.0,320.4,0.0,1262.2,0,0,0,631.1,312.0,0.0,0.0,0.0,2011-01-24 10:01:00,2011-11-22 11:51:00,151,17,1
2310,15498,27,1,6105,2.6666666666666665,11.444444444444445,1857.58,2177.7700000000004,3388.3999999999996,2739.4000000000005,3153.2500000000005,0.0,13316.400000000001,0,0,15,493.20000000000005,226.11111111111111,0.0,0.0,0.5555555555555556,2010-12-08 12:29:00,2011-12-07 12:48:00,13,2,1
2311,15500,4,1,572,2.25,11.75,193.32,246.91000000000003,185.8,223.57,281.96000000000004,0.0,1131.5600000000002,0,0,0,282.89000000000004,143.0,0.0,0.0,0.0,2011-09-19 13:47:00,2011-12-01 13:47:00,18,7,1
2312,15502,10,1,4184,4.1,12.6,268.07,1421.58,972.72,3431.6600000000008,672.75,30.0,6796.780000000002,0,0,30,679.6780000000001,418.4,0.0,0.0,3.0,2010-12-05 15:40:00,2011-11-24 12:48:00,35,15,1
2313,15503,1,1,70,6.0,10.0,24.22,24.630000000000003,47.05,29.25,14.24,1.65,141.04,0,0,0,141.04,70.0,0.0,0.0,0.0,2010-12-12 10:57:00,2010-12-12 10:57:00,0,362,1
2314,15504,1,1,33,0.0,13.0,14.899999999999999,32.5,0.0,4.26,1.17,0.0,52.83000000000001,0,0,0,52.83000000000001,33.0,0.0,0.0,0.0,2011-09-19 13:45:00,2011-09-19 13:45:00,0,80,1
2315,15505,5,1,2390,3.0,11.4,966.1400000000001,424.00000000000006,894.9200000000001,898.28,412.62,15.0,3610.9600000000005,0,0,0,722.1920000000001,478.0,0.0,0.0,0.0,2011-07-07 13:33:00,2011-10-18 07:56:00,20,52,1
2316,15506,3,1,842,3.3333333333333335,11.666666666666666,103.08,266.9,203.28,137.54,261.2800000000001,0.0,972.0799999999999,1,0,0,324.02666666666664,280.6666666666667,0.3333333333333333,0.0,0.0,2011-07-24 11:45:00,2011-11-17 12:11:00,38,22,1
2317,15507,1,1,160,1.0,11.0,60.6,72.16000000000001,79.25,106.94,156.91000000000003,0.0,475.85999999999996,0,0,0,475.85999999999996,160.0,0.0,0.0,0.0,2011-06-21 11:19:00,2011-06-21 11:19:00,0,171,1
2318,15508,6,1,440,2.8333333333333335,14.666666666666666,75.3,306.3,192.20000000000005,371.86,54.61,0.0,1000.2700000000001,0,0,0,166.71166666666667,73.33333333333333,0.0,0.0,0.0,2011-04-18 15:31:00,2011-06-03 15:43:00,7,188,1
2319,15510,1,1,2,3.0,12.0,0.0,250.0,0.0,0.0,0.0,0.0,250.0,0,0,0,250.0,2.0,0.0,0.0,0.0,2011-01-13 12:10:00,2011-01-13 12:10:00,0,330,1
2320,15511,5,1,269,2.0,13.2,119.65,225.23999999999998,98.25,313.89000000000004,143.5,0.0,900.53,0,0,0,180.106,53.8,0.0,0.0,0.0,2011-09-15 15:05:00,2011-11-28 09:43:00,14,11,1
2321,15512,2,1,68,2.5,11.0,40.0,23.4,37.8,0.0,19.8,0.0,121.0,0,0,0,60.5,34.0,0.0,0.0,0.0,2010-12-15 12:01:00,2011-07-07 10:20:00,101,155,1
2322,15513,19,1,5667,2.8947368421052633,10.842105263157896,1596.82,2143.52,3180.23,4877.370000000001,2890.98,0.0,14688.919999999998,0,0,0,773.1010526315789,298.2631578947368,0.0,0.0,0.0,2010-12-01 11:22:00,2011-11-06 14:36:00,17,32,1
2323,15514,11,1,2042,3.8181818181818183,13.090909090909092,997.6600000000001,126.42999999999999,1162.42,1224.0900000000004,419.61999999999995,5.0,3935.2200000000003,0,0,60,357.74727272727273,185.63636363636363,0.0,0.0,5.454545454545454,2010-12-10 13:50:00,2011-11-27 14:40:00,32,11,1
2324,15516,3,1,27,0.6666666666666666,10.666666666666666,43.88,12.6,0.0,5.95,0.0,0.0,62.43,0,0,0,20.81,9.0,0.0,0.0,0.0,2011-10-24 11:33:00,2011-10-26 10:51:00,0,44,1
2325,15517,1,1,293,2.0,14.0,68.36000000000001,0.0,12.5,122.78,48.089999999999996,15.3,267.03000000000003,0,0,0,267.03000000000003,293.0,0.0,0.0,0.0,2011-04-20 14:02:00,2011-04-20 14:02:00,0,232,1
2326,15518,8,1,1251,3.375,13.5,117.5,234.45000000000002,749.24,333.25,467.31,0.0,1901.75,0,0,0,237.71875,156.375,0.0,0.0,0.0,2011-01-11 12:55:00,2011-10-06 13:05:00,33,63,1
2327,15520,1,1,314,3.0,10.0,30.599999999999998,0.0,0.0,48.000000000000014,264.9000000000001,0.0,343.5,0,0,0,343.5,314.0,0.0,0.0,0.0,2011-12-08 10:58:00,2011-12-08 10:58:00,0,1,1
2328,15521,7,1,1792,2.4285714285714284,11.428571428571429,906.3700000000001,668.26,248.57999999999998,777.1100000000001,299.63,26.25,2926.2000000000003,0,0,0,418.02857142857147,256.0,0.0,0.0,0.0,2011-03-30 09:15:00,2011-10-30 13:42:00,30,39,1
2329,15522,2,1,572,0.5,11.5,14.95,58.419999999999995,39.12,103.49,182.01,0.0,397.99,0,0,0,198.995,286.0,0.0,0.0,0.0,2011-09-13 12:26:00,2011-11-07 11:26:00,27,32,1
2330,15523,1,1,132,4.0,16.0,0.0,4.16,252.50000000000003,91.0,64.35,0.0,412.00999999999993,0,0,0,412.00999999999993,132.0,0.0,0.0,0.0,2011-09-16 16:29:00,2011-09-16 16:29:00,0,83,1
2331,15524,1,1,4,1.0,12.0,0.0,0.0,0.0,440.0,0.0,0.0,440.0,0,0,0,440.0,4.0,0.0,0.0,0.0,2011-11-15 12:09:00,2011-11-15 12:09:00,0,24,1
2332,15525,3,1,385,1.6666666666666667,13.0,131.81,100.10999999999999,99.02,245.82,155.11,0.0,731.87,2,0,0,243.95666666666668,128.33333333333334,0.6666666666666666,0.0,0.0,2010-12-01 13:17:00,2011-12-07 14:43:00,123,1,1
2333,15526,2,1,24,6.0,15.0,0.0,9.14,0.0,119.4,19.9,0.0,148.44000000000003,0,0,0,74.22000000000001,12.0,0.0,0.0,0.0,2011-11-06 15:01:00,2011-11-06 15:04:00,0,32,1
2334,15527,8,1,991,2.125,11.875,225.63,711.92,201.06999999999996,1022.4800000000001,267.43,0.0,2428.5300000000007,0,0,0,303.5662500000001,123.875,0.0,0.0,0.0,2010-12-20 14:15:00,2011-11-21 12:17:00,41,18,1
2335,15528,1,1,123,2.0,16.0,20.8,90.02,46.199999999999996,62.71000000000001,9.6,0.0,229.32999999999993,15,0,58,229.32999999999993,123.0,15.0,0.0,58.0,2011-03-30 16:14:00,2011-03-30 16:14:00,0,253,1
2336,15529,11,1,3445,2.5454545454545454,11.181818181818182,644.09,921.9499999999999,608.61,871.9399999999999,797.0600000000001,79.05000000000001,3922.7,6,0,20,356.60909090909087,313.1818181818182,0.5454545454545454,0.0,1.8181818181818181,2010-12-08 12:24:00,2011-11-17 11:29:00,31,22,1
2337,15530,4,1,938,3.0,13.0,228.03,134.70000000000005,315.38,461.36999999999995,357.83000000000004,0.0,1497.31,0,0,0,374.3275,234.5,0.0,0.0,0.0,2011-04-07 11:16:00,2011-11-18 12:25:00,56,21,1
2338,15531,2,1,1085,2.5,17.5,188.82,271.07000000000005,601.3399999999999,353.20000000000005,557.9599999999998,0.0,1972.3900000000006,0,0,10,986.1950000000003,542.5,0.0,0.0,5.0,2011-11-09 17:47:00,2011-12-01 18:43:00,11,7,1
2339,15532,4,1,513,3.75,14.0,389.69,216.02,189.88000000000002,550.3699999999999,203.92000000000004,4.949999999999998,1554.8299999999997,9,0,0,388.7074999999999,128.25,2.25,0.0,0.0,2010-12-16 16:45:00,2011-11-14 14:51:00,83,24,1
2340,15533,3,1,289,6.0,14.333333333333334,108.84999999999998,135.6,135.37,286.62,141.12999999999997,0.0,807.5699999999999,0,0,0,269.19,96.33333333333333,0.0,0.0,0.0,2011-09-11 15:41:00,2011-11-20 15:35:00,23,18,1
2341,15535,4,1,135,6.0,13.5,107.30000000000001,59.7,126.7,128.1,81.1,0.0,502.8999999999999,0,0,0,125.72499999999998,33.75,0.0,0.0,0.0,2011-01-16 12:35:00,2011-06-19 16:02:00,38,172,1
2342,15537,1,1,29,2.0,13.0,27.499999999999996,17.65,21.0,24.97,19.8,0.0,110.92000000000003,0,0,0,110.92000000000003,29.0,0.0,0.0,0.0,2011-06-29 13:10:00,2011-06-29 13:10:00,0,162,1
2343,15539,1,1,410,4.0,13.0,244.05,42.800000000000004,38.099999999999994,159.81,53.700000000000024,0.0,538.46,0,0,0,538.46,410.0,0.0,0.0,0.0,2011-12-02 13:36:00,2011-12-02 13:36:00,0,6,1
2344,15540,1,1,200,0.0,13.0,48.48,58.32000000000001,14.85,45.3,46.35,0.0,213.3,0,0,0,213.3,200.0,0.0,0.0,0.0,2011-11-28 13:51:00,2011-11-28 13:51:00,0,10,1
2345,15541,1,1,49,2.0,14.0,11.450000000000005,14.56,17.85,12.120000000000001,29.150000000000002,0.0,85.13000000000002,0,0,0,85.13000000000002,49.0,0.0,0.0,0.0,2011-08-17 14:58:00,2011-08-17 14:58:00,0,113,1
2346,15543,1,1,86,3.0,15.0,35.3,7.449999999999999,38.96,42.75,3.4,0.0,127.85999999999999,0,0,0,127.85999999999999,86.0,0.0,0.0,0.0,2011-02-24 15:26:00,2011-02-24 15:26:00,0,287,1
2347,15544,9,1,3077,3.4444444444444446,12.666666666666666,461.82,632.28,841.1800000000001,1026.44,557.79,0.0,3519.5099999999998,0,0,10,391.0566666666666,341.8888888888889,0.0,0.0,1.1111111111111112,2010-12-02 12:47:00,2011-11-30 16:43:00,40,8,1
2348,15545,2,1,162,5.0,15.0,33.03,45.53,34.23,99.44,76.74,0.0,288.97,0,0,0,144.485,81.0,0.0,0.0,0.0,2010-12-03 17:28:00,2011-10-16 13:24:00,158,53,1
2349,15547,14,1,3999,5.714285714285714,13.571428571428571,805.99,1006.1699999999998,986.4399999999999,1212.9299999999998,891.2700000000001,7.8,4910.599999999999,0,0,2,350.7571428571428,285.64285714285717,0.0,0.0,0.14285714285714285,2010-12-12 13:26:00,2011-12-02 12:52:00,25,6,1
2350,15549,3,1,691,2.6666666666666665,14.333333333333334,323.48,163.32,522.46,447.7,220.74999999999997,0.0,1677.7099999999996,3,0,0,559.2366666666666,230.33333333333334,1.0,0.0,0.0,2011-01-27 15:38:00,2011-09-23 16:22:00,79,76,1
2351,15550,4,1,295,2.25,14.5,6.65,276.38,49.5,204.86,38.239999999999995,0.0,575.63,0,0,0,143.9075,73.75,0.0,0.0,0.0,2011-02-11 12:49:00,2011-12-05 15:38:00,74,3,1
2352,15551,1,1,218,3.0,12.0,105.59,34.449999999999996,62.76,47.58,185.68,0.0,436.05999999999995,0,0,0,436.05999999999995,218.0,0.0,0.0,0.0,2011-11-03 12:37:00,2011-11-03 12:37:00,0,36,1
2353,15552,1,1,60,4.0,14.0,25.550000000000004,42.63,3.65,9.84,8.45,0.0,90.12,0,0,0,90.12,60.0,0.0,0.0,0.0,2011-05-06 14:47:00,2011-05-06 14:47:00,0,216,1
2354,15553,1,1,449,0.0,14.0,120.1,76.15,43.45,134.98,54.25,0.0,428.9299999999999,0,0,0,428.9299999999999,449.0,0.0,0.0,0.0,2011-10-10 14:02:00,2011-10-10 14:02:00,0,59,1
2355,15554,1,1,74,0.0,9.0,35.4,34.0,64.7,35.8,32.3,15.0,217.2,0,0,0,217.2,74.0,0.0,0.0,0.0,2011-03-07 09:00:00,2011-03-07 09:00:00,0,277,1
2356,15555,16,1,4372,3.875,14.1875,804.51,1066.49,794.2499999999999,1104.0,1007.1700000000002,4.949999999999998,4781.37,2,0,4,298.835625,273.25,0.125,0.0,0.25,2010-12-05 14:45:00,2011-11-27 16:19:00,22,11,1
2357,15556,1,1,236,1.0,16.0,72.58,59.07999999999999,70.94999999999999,67.98,9.18,0.0,279.77,0,0,11,279.77,236.0,0.0,0.0,11.0,2011-11-15 16:08:00,2011-11-15 16:08:00,0,23,1
2358,15557,1,1,213,4.0,12.0,103.03,268.55,0.0,97.33000000000003,0.0,0.0,468.9100000000001,0,0,0,468.9100000000001,213.0,0.0,0.0,0.0,2011-11-11 12:46:00,2011-11-11 12:46:00,0,28,1
2359,15561,4,1,267,2.5,11.0,43.32,122.69999999999996,95.72,141.99999999999994,374.35,22.5,800.59,0,0,0,200.1475,66.75,0.0,0.0,0.0,2011-05-08 11:38:00,2011-11-28 11:07:00,50,11,1
2360,15562,1,1,39,3.0,9.0,134.55,0.0,0.0,0.0,0.0,0.0,134.55,0,0,0,134.55,39.0,0.0,0.0,0.0,2010-12-23 09:55:00,2010-12-23 09:55:00,0,351,1
2361,15563,3,1,1441,2.0,11.333333333333334,149.16000000000003,284.79,169.34999999999997,536.98,221.16000000000003,0.0,1361.4400000000005,30,0,108,453.8133333333335,480.3333333333333,10.0,0.0,36.0,2010-12-16 11:27:00,2011-11-17 12:59:00,112,21,1
2362,15565,2,1,60,3.5,12.0,0.0,0.0,33.0,0.0,140.16000000000003,0.0,173.16000000000003,0,0,0,86.58000000000001,30.0,0.0,0.0,0.0,2011-09-30 10:44:00,2011-10-20 14:33:00,10,49,1
2363,15567,1,1,223,0.0,10.0,17.4,124.80000000000001,28.86,14.95,0.0,0.0,186.01000000000002,0,0,0,186.01000000000002,223.0,0.0,0.0,0.0,2011-11-21 10:48:00,2011-11-21 10:48:00,0,18,1
2364,15568,3,1,461,1.6666666666666667,12.0,35.0,6.25,14.889999999999999,366.86,335.28999999999996,0.0,758.29,0,0,0,252.76333333333332,153.66666666666666,0.0,0.0,0.0,2011-09-27 14:37:00,2011-12-07 11:27:00,23,2,1
2365,15569,5,1,666,4.0,11.0,296.21,549.85,495.4,14.68,19.57,0.0,1375.7099999999998,0,0,0,275.14199999999994,133.2,0.0,0.0,0.0,2011-01-11 13:26:00,2011-08-28 10:15:00,45,103,1
2366,15570,12,1,2047,3.1666666666666665,13.166666666666666,1013.3199999999999,618.7,856.85,1055.51,575.59,8.849999999999998,4128.820000000001,0,0,2,344.0683333333334,170.58333333333334,0.0,0.0,0.16666666666666666,2010-12-05 12:57:00,2011-12-02 14:47:00,30,6,1
2367,15571,4,1,264,2.5,12.75,47.57,208.48000000000002,81.63,280.4,32.35,0.0,650.4300000000001,0,0,0,162.60750000000002,66.0,0.0,0.0,0.0,2011-09-22 13:15:00,2011-11-28 10:02:00,16,11,1
2368,15572,7,1,1213,1.8571428571428572,11.571428571428571,449.77000000000004,531.93,328.0,360.55,863.1700000000001,0.0,2533.4199999999996,0,0,0,361.9171428571428,173.28571428571428,0.0,0.0,0.0,2011-03-06 14:44:00,2011-12-05 10:09:00,39,4,1
2369,15573,2,1,354,2.0,11.5,88.31,119.65,158.79,201.22,15.27,0.0,583.24,7,0,0,291.62,177.0,3.5,0.0,0.0,2011-09-15 12:16:00,2011-11-08 11:38:00,26,31,1
2370,15574,4,1,332,2.75,12.75,95.59,142.65,50.57,244.09,141.09,1.65,675.64,0,0,0,168.91,83.0,0.0,0.0,0.0,2010-12-02 15:46:00,2011-06-15 12:01:00,48,177,1
2371,15576,1,1,394,2.0,12.0,46.91,377.21,239.04,49.86,208.35000000000002,0.0,921.3700000000001,29,0,10,921.3700000000001,394.0,29.0,0.0,10.0,2011-11-02 12:03:00,2011-11-02 12:03:00,0,37,1
2372,15577,3,1,89,0.0,15.333333333333334,0.39,44.879999999999995,41.89000000000001,161.25000000000003,10.469999999999999,0.0,258.87999999999994,0,0,0,86.29333333333331,29.666666666666668,0.0,0.0,0.0,2011-02-07 13:32:00,2011-07-11 17:03:00,51,150,1
2373,15578,1,1,52,3.0,13.0,3.3,5.0,37.95,74.7,6.15,0.0,127.1,0,0,0,127.1,52.0,0.0,0.0,0.0,2011-06-30 13:03:00,2011-06-30 13:03:00,0,161,1
2374,15579,2,1,117,6.0,12.0,19.75,60.11,88.9,133.04000000000002,25.8,0.0,327.6,0,0,0,163.8,58.5,0.0,0.0,0.0,2011-01-30 12:09:00,2011-10-02 12:45:00,122,68,1
2375,15581,10,1,280,2.6,13.3,134.84,105.19000000000001,86.7,203.49,187.21,0.0,717.4300000000001,0,0,0,71.74300000000001,28.0,0.0,0.0,0.0,2010-12-08 14:38:00,2011-07-06 14:04:00,20,155,1
2376,15582,3,1,453,1.3333333333333333,12.0,68.8,314.8,116.55000000000003,59.279999999999994,123.48000000000002,0.0,682.9100000000001,0,0,0,227.63666666666668,151.0,0.0,0.0,0.0,2011-05-03 13:36:00,2011-11-15 09:55:00,65,24,1
2377,15584,4,1,313,3.25,12.0,172.68,215.33999999999997,96.45,180.04999999999998,56.34,0.0,720.8599999999999,0,0,0,180.21499999999997,78.25,0.0,0.0,0.0,2011-06-30 16:39:00,2011-11-16 10:55:00,34,23,1
2378,15585,1,1,320,3.0,8.0,90.02000000000001,63.839999999999996,44.85,50.64,205.95,0.0,455.30000000000007,0,0,10,455.30000000000007,320.0,0.0,0.0,10.0,2011-06-16 08:38:00,2011-06-16 08:38:00,0,176,1
2379,15587,4,1,312,3.5,11.25,0.0,0.0,0.0,0.0,913.6800000000001,0.0,913.6800000000001,0,0,81,228.42000000000002,78.0,0.0,0.0,20.25,2010-12-23 09:59:00,2011-10-20 13:37:00,75,49,1
2380,15589,3,1,243,1.3333333333333333,9.333333333333334,52.25,34.7,67.5,219.68,104.4,0.0,478.53,0,0,0,159.51,81.0,0.0,0.0,0.0,2011-02-02 10:46:00,2011-03-29 09:54:00,18,255,1
2381,15592,1,1,354,0.0,8.0,56.5,31.54,24.85,233.44999999999996,42.239999999999995,0.0,388.58,0,0,0,388.58,354.0,0.0,0.0,0.0,2011-10-24 08:59:00,2011-10-24 08:59:00,0,46,1
2382,15593,1,1,60,4.0,11.0,0.0,10.2,86.4,103.2,0.0,0.0,199.8,0,0,0,199.8,60.0,0.0,0.0,0.0,2011-09-30 11:46:00,2011-09-30 11:46:00,0,70,1
2383,15594,5,1,983,1.6,11.2,434.30000000000007,221.17999999999998,343.67,427.55,345.08000000000004,0.0,1771.7799999999997,0,0,0,354.35599999999994,196.6,0.0,0.0,0.0,2011-04-19 10:08:00,2011-11-24 08:53:00,43,15,1
2384,15596,5,1,549,1.6,12.2,79.80000000000001,85.05,779.7600000000001,349.18,77.4,0.0,1371.19,0,0,0,274.238,109.8,0.0,0.0,0.0,2010-12-09 16:10:00,2011-08-31 10:55:00,52,100,1
2385,15597,1,1,279,4.0,13.0,74.16,48.0,54.599999999999994,90.00000000000001,57.81,0.0,324.57,0,0,0,324.57,279.0,0.0,0.0,0.0,2011-11-04 13:26:00,2011-11-04 13:26:00,0,34,1
2386,15598,1,1,160,0.0,16.0,51.92,133.56000000000003,17.700000000000006,37.50000000000001,0.0,0.0,240.68000000000004,0,0,0,240.68000000000004,160.0,0.0,0.0,0.0,2011-10-17 16:04:00,2011-10-17 16:04:00,0,52,1
2387,15599,2,1,718,4.5,12.0,21.0,125.96,155.4,262.58000000000004,196.8,0.0,761.74,0,0,0,380.87,359.0,0.0,0.0,0.0,2011-05-19 13:05:00,2011-11-13 11:44:00,88,26,1
2388,15601,14,1,4983,2.7857142857142856,12.428571428571429,1072.1499999999999,1069.5800000000002,839.3200000000002,2342.9500000000003,1452.5600000000002,0.0,6776.56,0,0,0,484.04,355.92857142857144,0.0,0.0,0.0,2010-12-02 10:39:00,2011-11-28 15:15:00,25,10,1
2389,15602,9,1,1137,1.7777777777777777,13.777777777777779,234.24,859.1899999999998,65.64,92.0,46.8,0.0,1297.87,0,0,2,144.20777777777778,126.33333333333333,0.0,0.0,0.2222222222222222,2010-12-06 15:35:00,2011-12-01 14:14:00,39,7,1
2390,15603,1,1,96,3.0,10.0,0.0,48.480000000000004,0.0,0.0,0.0,0.0,48.480000000000004,0,0,0,48.480000000000004,96.0,0.0,0.0,0.0,2011-09-22 10:04:00,2011-09-22 10:04:00,0,78,1
2391,15604,1,1,159,1.0,14.0,29.88000000000001,138.58,0.0,47.93,0.0,0.0,216.39000000000004,0,0,0,216.39000000000004,159.0,0.0,0.0,0.0,2011-10-18 14:47:00,2011-10-18 14:47:00,0,51,1
2392,15605,5,1,441,3.4,12.0,98.75,106.1,336.50000000000006,408.48,248.40000000000006,0.0,1198.23,0,0,0,239.64600000000002,88.2,0.0,0.0,0.0,2010-12-01 13:38:00,2011-11-03 14:17:00,67,35,1
2393,15606,9,1,792,3.5555555555555554,12.0,565.84,622.2,867.8399999999999,439.94999999999993,150.13,0.0,2645.96,0,0,0,293.99555555555554,88.0,0.0,0.0,0.0,2011-01-19 12:07:00,2011-10-09 15:47:00,29,60,1
2394,15607,1,1,202,4.0,12.0,4.56,9.120000000000001,9.120000000000001,77.4,4.5600000000000005,0.0,104.76,0,0,0,104.76,202.0,0.0,0.0,0.0,2011-01-07 12:44:00,2011-01-07 12:44:00,0,336,1
2395,15608,4,1,714,1.75,12.0,235.45999999999998,251.66,261.37,229.20999999999998,115.97999999999999,0.0,1093.68,0,0,0,273.42,178.5,0.0,0.0,0.0,2011-08-11 09:56:00,2011-11-11 13:20:00,23,27,1
2396,15609,1,1,148,2.0,13.0,88.45,20.28,74.7,75.45,39.6,0.0,298.48,0,0,0,298.48,148.0,0.0,0.0,0.0,2011-06-08 13:00:00,2011-06-08 13:00:00,0,183,1
2397,15610,1,1,66,2.0,10.0,0.0,81.6,17.34,13.52,0.0,0.0,112.46,0,0,0,112.46,66.0,0.0,0.0,0.0,2011-10-19 10:36:00,2011-10-19 10:36:00,0,51,1
2398,15611,11,1,502,3.0,12.636363636363637,764.6400000000001,24.96,119.4,470.05,191.40000000000006,0.0,1570.45,0,0,0,142.76818181818183,45.63636363636363,0.0,0.0,0.0,2011-01-09 11:32:00,2011-11-30 12:36:00,29,9,1
2399,15612,2,1,52,4.5,13.0,49.8,0.0,38.25,107.1,0.0,0.0,195.15,0,0,0,97.575,26.0,0.0,0.0,0.0,2011-10-09 12:49:00,2011-11-03 14:52:00,12,35,1
